method,trial_key,path,filename,suffix,mtime,reason
dof__robust_ossm_ekf,7_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/7_0.npz,7_0.npz,0,1773718944.186449,pre_epoch_stale
dof__robust_ossm_ekf,7_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/7_1.npz,7_1.npz,0,1773718955.0554736,pre_epoch_stale
dof__robust_ossm_ekf,7_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/7_2.npz,7_2.npz,0,1773718965.8384976,pre_epoch_stale
dof__robust_ossm_ekf,7_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/7_3.npz,7_3.npz,0,1773718976.612522,pre_epoch_stale
dof__robust_ossm_ekf,8_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/8_0.npz,8_0.npz,0,1773718987.5245464,pre_epoch_stale
dof__robust_ossm_ekf,8_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/8_1.npz,8_1.npz,0,1773718998.463571,pre_epoch_stale
dof__robust_ossm_ekf,8_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/8_2.npz,8_2.npz,0,1773719009.3685958,pre_epoch_stale
dof__robust_ossm_ekf,8_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/8_3.npz,8_3.npz,0,1773719020.2576203,pre_epoch_stale
dof__robust_ossm_ekf,9_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/9_0.npz,9_0.npz,0,1773719031.125645,pre_epoch_stale
dof__robust_ossm_ekf,9_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/9_1.npz,9_1.npz,0,1773719042.2496572,pre_epoch_stale
dof__robust_ossm_ekf,9_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/9_2.npz,9_2.npz,0,1773719053.294655,pre_epoch_stale
dof__robust_ossm_ekf,9_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/9_3.npz,9_3.npz,0,1773719064.5346537,pre_epoch_stale
of_farneback__robust_ossm_ekf,10_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/10_0.npz,10_0.npz,0,1773719073.718653,pre_epoch_stale
of_farneback__robust_ossm_ekf,10_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/10_1.npz,10_1.npz,0,1773719084.7536526,pre_epoch_stale
of_farneback__robust_ossm_ekf,10_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/10_2.npz,10_2.npz,0,1773719095.7736526,pre_epoch_stale
of_farneback__robust_ossm_ekf,10_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/10_3.npz,10_3.npz,0,1773719106.762653,pre_epoch_stale
of_farneback__robust_ossm_ekf,11_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/11_0.npz,11_0.npz,0,1773719117.8386543,pre_epoch_stale
of_farneback__robust_ossm_ekf,11_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/11_1.npz,11_1.npz,0,1773719129.197656,pre_epoch_stale
of_farneback__robust_ossm_ekf,11_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/11_2.npz,11_2.npz,0,1773719140.580658,pre_epoch_stale
of_farneback__robust_ossm_ekf,11_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/11_3.npz,11_3.npz,0,1773719151.6256604,pre_epoch_stale
of_farneback__robust_ossm_ekf,12_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/12_0.npz,12_0.npz,0,1773719163.8046637,pre_epoch_stale
of_farneback__robust_ossm_ekf,12_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/12_1.npz,12_1.npz,0,1773719177.0056677,pre_epoch_stale
of_farneback__robust_ossm_ekf,12_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/12_2.npz,12_2.npz,0,1773719188.2026718,pre_epoch_stale
of_farneback__robust_ossm_ekf,12_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/12_3.npz,12_3.npz,0,1773719199.6926763,pre_epoch_stale
of_farneback__robust_ossm_ekf,13_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/13_0.npz,13_0.npz,0,1773719210.834681,pre_epoch_stale
of_farneback__robust_ossm_ekf,13_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/13_1.npz,13_1.npz,0,1773719221.7846863,pre_epoch_stale
of_farneback__robust_ossm_ekf,13_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/13_2.npz,13_2.npz,0,1773719232.9046917,pre_epoch_stale
of_farneback__robust_ossm_ekf,13_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/13_3.npz,13_3.npz,0,1773719244.0206978,pre_epoch_stale
of_farneback__robust_ossm_ekf,14_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/14_0.npz,14_0.npz,0,1773719255.0517042,pre_epoch_stale
of_farneback__robust_ossm_ekf,14_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/14_1.npz,14_1.npz,0,1773719266.2067108,pre_epoch_stale
of_farneback__robust_ossm_ekf,14_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/14_2.npz,14_2.npz,0,1773719277.373718,pre_epoch_stale
of_farneback__robust_ossm_ekf,14_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/14_3.npz,14_3.npz,0,1773719288.5227253,pre_epoch_stale
of_farneback__robust_ossm_ekf,15_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/15_0.npz,15_0.npz,0,1773719299.8437333,pre_epoch_stale
of_farneback__robust_ossm_ekf,15_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/15_1.npz,15_1.npz,0,1773719311.2507417,pre_epoch_stale
of_farneback__robust_ossm_ekf,15_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/15_2.npz,15_2.npz,0,1773719322.2137501,pre_epoch_stale
of_farneback__robust_ossm_ekf,15_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/15_3.npz,15_3.npz,0,1773719333.1087587,pre_epoch_stale
of_farneback__robust_ossm_ekf,16_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/16_0.npz,16_0.npz,0,1773719344.2137678,pre_epoch_stale
of_farneback__robust_ossm_ekf,16_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/16_1.npz,16_1.npz,0,1773719355.2907772,pre_epoch_stale
of_farneback__robust_ossm_ekf,16_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/16_2.npz,16_2.npz,0,1773719366.4007869,pre_epoch_stale
of_farneback__robust_ossm_ekf,16_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/16_3.npz,16_3.npz,0,1773719377.4677968,pre_epoch_stale
of_farneback__robust_ossm_ekf,17_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/17_0.npz,17_0.npz,0,1773719388.444807,pre_epoch_stale
of_farneback__robust_ossm_ekf,17_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/17_1.npz,17_1.npz,0,1773719399.3448174,pre_epoch_stale
of_farneback__robust_ossm_ekf,17_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/17_2.npz,17_2.npz,0,1773719410.282828,pre_epoch_stale
of_farneback__robust_ossm_ekf,17_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/17_3.npz,17_3.npz,0,1773719421.3228393,pre_epoch_stale
of_farneback__robust_ossm_ekf,18_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/18_0.npz,18_0.npz,0,1773719432.4368505,pre_epoch_stale
of_farneback__robust_ossm_ekf,18_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/18_1.npz,18_1.npz,0,1773719443.5288622,pre_epoch_stale
of_farneback__robust_ossm_ekf,18_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/18_2.npz,18_2.npz,0,1773719454.6888742,pre_epoch_stale
of_farneback__robust_ossm_ekf,18_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/18_3.npz,18_3.npz,0,1773719465.7788863,pre_epoch_stale
of_farneback__robust_ossm_ekf,19_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/19_0.npz,19_0.npz,0,1773719476.8248987,pre_epoch_stale
of_farneback__robust_ossm_ekf,19_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/19_1.npz,19_1.npz,0,1773719487.6449108,pre_epoch_stale
of_farneback__robust_ossm_ekf,19_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/19_2.npz,19_2.npz,0,1773719498.4809234,pre_epoch_stale
of_farneback__robust_ossm_ekf,19_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/19_3.npz,19_3.npz,0,1773719509.3009362,pre_epoch_stale
of_farneback__robust_ossm_ekf,1_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/1_0.npz,1_0.npz,0,1773718681.272874,pre_epoch_stale
of_farneback__robust_ossm_ekf,1_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/1_1.npz,1_1.npz,0,1773718692.1858974,pre_epoch_stale
of_farneback__robust_ossm_ekf,1_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/1_2.npz,1_2.npz,0,1773718703.0939207,pre_epoch_stale
of_farneback__robust_ossm_ekf,1_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/1_3.npz,1_3.npz,0,1773718714.0789442,pre_epoch_stale
of_farneback__robust_ossm_ekf,20_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/20_0.npz,20_0.npz,0,1773719520.2059493,pre_epoch_stale
of_farneback__robust_ossm_ekf,20_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/20_1.npz,20_1.npz,0,1773719531.0739625,pre_epoch_stale
of_farneback__robust_ossm_ekf,20_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/20_2.npz,20_2.npz,0,1773719541.9319758,pre_epoch_stale
of_farneback__robust_ossm_ekf,20_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/20_3.npz,20_3.npz,0,1773719552.7599895,pre_epoch_stale
of_farneback__robust_ossm_ekf,21_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/21_0.npz,21_0.npz,0,1773719563.6200032,pre_epoch_stale
of_farneback__robust_ossm_ekf,21_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/21_1.npz,21_1.npz,0,1773719574.3950171,pre_epoch_stale
of_farneback__robust_ossm_ekf,21_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/21_2.npz,21_2.npz,0,1773719585.1970313,pre_epoch_stale
of_farneback__robust_ossm_ekf,21_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/21_3.npz,21_3.npz,0,1773719595.8580456,pre_epoch_stale
of_farneback__robust_ossm_ekf,22_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/22_0.npz,22_0.npz,0,1773719606.7520602,pre_epoch_stale
of_farneback__robust_ossm_ekf,22_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/22_1.npz,22_1.npz,0,1773719617.5700748,pre_epoch_stale
of_farneback__robust_ossm_ekf,22_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/22_2.npz,22_2.npz,0,1773719628.3970897,pre_epoch_stale
of_farneback__robust_ossm_ekf,22_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/22_3.npz,22_3.npz,0,1773719639.2741048,pre_epoch_stale
of_farneback__robust_ossm_ekf,23_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/23_0.npz,23_0.npz,0,1773719650.08812,pre_epoch_stale
of_farneback__robust_ossm_ekf,23_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/23_1.npz,23_1.npz,0,1773719660.9701355,pre_epoch_stale
of_farneback__robust_ossm_ekf,23_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/23_2.npz,23_2.npz,0,1773719671.7771509,pre_epoch_stale
of_farneback__robust_ossm_ekf,23_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/23_3.npz,23_3.npz,0,1773719682.6001666,pre_epoch_stale
of_farneback__robust_ossm_ekf,24_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/24_0.npz,24_0.npz,0,1773719693.5221825,pre_epoch_stale
of_farneback__robust_ossm_ekf,24_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/24_1.npz,24_1.npz,0,1773719704.5511987,pre_epoch_stale
of_farneback__robust_ossm_ekf,24_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/24_2.npz,24_2.npz,0,1773719715.6632154,pre_epoch_stale
of_farneback__robust_ossm_ekf,24_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/24_3.npz,24_3.npz,0,1773719726.5712318,pre_epoch_stale
of_farneback__robust_ossm_ekf,25_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/25_0.npz,25_0.npz,0,1773719737.4682484,pre_epoch_stale
of_farneback__robust_ossm_ekf,25_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/25_1.npz,25_1.npz,0,1773719748.5252652,pre_epoch_stale
of_farneback__robust_ossm_ekf,25_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/25_2.npz,25_2.npz,0,1773719759.4942822,pre_epoch_stale
of_farneback__robust_ossm_ekf,25_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/25_3.npz,25_3.npz,0,1773719770.5142994,pre_epoch_stale
of_farneback__robust_ossm_ekf,26_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/26_0.npz,26_0.npz,0,1773719781.5193164,pre_epoch_stale
of_farneback__robust_ossm_ekf,26_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/26_1.npz,26_1.npz,0,1773719792.644334,pre_epoch_stale
of_farneback__robust_ossm_ekf,26_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/26_2.npz,26_2.npz,0,1773719803.6963515,pre_epoch_stale
of_farneback__robust_ossm_ekf,26_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/26_3.npz,26_3.npz,0,1773719814.8803697,pre_epoch_stale
of_farneback__robust_ossm_ekf,27_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/27_0.npz,27_0.npz,0,1773719825.8703873,pre_epoch_stale
of_farneback__robust_ossm_ekf,27_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/27_1.npz,27_1.npz,0,1773719837.1054056,pre_epoch_stale
of_farneback__robust_ossm_ekf,27_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/27_2.npz,27_2.npz,0,1773719848.2344236,pre_epoch_stale
of_farneback__robust_ossm_ekf,27_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/27_3.npz,27_3.npz,0,1773719859.381442,pre_epoch_stale
of_farneback__robust_ossm_ekf,28_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/28_0.npz,28_0.npz,0,1773719870.5694606,pre_epoch_stale
of_farneback__robust_ossm_ekf,28_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/28_1.npz,28_1.npz,0,1773719881.7114792,pre_epoch_stale
of_farneback__robust_ossm_ekf,28_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/28_2.npz,28_2.npz,0,1773719892.7774975,pre_epoch_stale
of_farneback__robust_ossm_ekf,28_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/28_3.npz,28_3.npz,0,1773719903.9425163,pre_epoch_stale
of_farneback__robust_ossm_ekf,29_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/29_0.npz,29_0.npz,0,1773719917.92354,pre_epoch_stale
of_farneback__robust_ossm_ekf,29_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/29_1.npz,29_1.npz,0,1773719934.863569,pre_epoch_stale
of_farneback__robust_ossm_ekf,29_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/29_2.npz,29_2.npz,0,1773719946.1305883,pre_epoch_stale
of_farneback__robust_ossm_ekf,29_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/29_3.npz,29_3.npz,0,1773719957.6426082,pre_epoch_stale
of_farneback__robust_ossm_ekf,2_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/2_0.npz,2_0.npz,0,1773718724.9209673,pre_epoch_stale
of_farneback__robust_ossm_ekf,2_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/2_1.npz,2_1.npz,0,1773718735.7459908,pre_epoch_stale
of_farneback__robust_ossm_ekf,2_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/2_2.npz,2_2.npz,0,1773718746.6620142,pre_epoch_stale
of_farneback__robust_ossm_ekf,2_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/2_3.npz,2_3.npz,0,1773718757.614038,pre_epoch_stale
of_farneback__robust_ossm_ekf,30_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/30_0.npz,30_0.npz,0,1773719969.2836285,pre_epoch_stale
of_farneback__robust_ossm_ekf,30_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/30_1.npz,30_1.npz,0,1773719980.3376477,pre_epoch_stale
of_farneback__robust_ossm_ekf,30_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/30_2.npz,30_2.npz,0,1773719991.326667,pre_epoch_stale
of_farneback__robust_ossm_ekf,30_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/30_3.npz,30_3.npz,0,1773720002.4026866,pre_epoch_stale
of_farneback__robust_ossm_ekf,31_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/31_0.npz,31_0.npz,0,1773720013.435706,pre_epoch_stale
of_farneback__robust_ossm_ekf,31_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/31_1.npz,31_1.npz,0,1773720024.6157258,pre_epoch_stale
of_farneback__robust_ossm_ekf,31_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/31_2.npz,31_2.npz,0,1773720035.8357458,pre_epoch_stale
of_farneback__robust_ossm_ekf,31_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/31_3.npz,31_3.npz,0,1773720047.050766,pre_epoch_stale
of_farneback__robust_ossm_ekf,32_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/32_0.npz,32_0.npz,0,1773720057.9417856,pre_epoch_stale
of_farneback__robust_ossm_ekf,32_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/32_1.npz,32_1.npz,0,1773720068.726805,pre_epoch_stale
of_farneback__robust_ossm_ekf,32_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/32_2.npz,32_2.npz,0,1773720079.6648247,pre_epoch_stale
of_farneback__robust_ossm_ekf,32_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/32_3.npz,32_3.npz,0,1773720090.6798449,pre_epoch_stale
of_farneback__robust_ossm_ekf,33_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/33_0.npz,33_0.npz,0,1773720101.711865,pre_epoch_stale
of_farneback__robust_ossm_ekf,33_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/33_1.npz,33_1.npz,0,1773720112.7588851,pre_epoch_stale
of_farneback__robust_ossm_ekf,33_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/33_2.npz,33_2.npz,0,1773720123.8409054,pre_epoch_stale
of_farneback__robust_ossm_ekf,33_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/33_3.npz,33_3.npz,0,1773720134.7589257,pre_epoch_stale
of_farneback__robust_ossm_ekf,34_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/34_0.npz,34_0.npz,0,1773720145.799946,pre_epoch_stale
of_farneback__robust_ossm_ekf,34_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/34_1.npz,34_1.npz,0,1773720156.7459662,pre_epoch_stale
of_farneback__robust_ossm_ekf,34_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/34_2.npz,34_2.npz,0,1773720167.8239868,pre_epoch_stale
of_farneback__robust_ossm_ekf,34_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/34_3.npz,34_3.npz,0,1773720178.8980076,pre_epoch_stale
of_farneback__robust_ossm_ekf,35_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/35_0.npz,35_0.npz,0,1773720190.0120282,pre_epoch_stale
of_farneback__robust_ossm_ekf,35_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/35_1.npz,35_1.npz,0,1773720201.1180491,pre_epoch_stale
of_farneback__robust_ossm_ekf,35_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/35_2.npz,35_2.npz,0,1773720212.20507,pre_epoch_stale
of_farneback__robust_ossm_ekf,35_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/35_3.npz,35_3.npz,0,1773720223.4040911,pre_epoch_stale
of_farneback__robust_ossm_ekf,36_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/36_0.npz,36_0.npz,0,1773720234.6741123,pre_epoch_stale
