method,trial_key,path,filename,suffix,mtime,reason
dof__robust_ossm_ekf,3_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/3_3.npz,3_3.npz,0,1772693983.4497359,pre_epoch_stale
dof__robust_ossm_ekf,40_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/40_0.npz,40_0.npz,0,1772695601.311005,pre_epoch_stale
dof__robust_ossm_ekf,40_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/40_1.npz,40_1.npz,0,1772695611.7590375,pre_epoch_stale
dof__robust_ossm_ekf,40_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/40_2.npz,40_2.npz,0,1772695622.0600696,pre_epoch_stale
dof__robust_ossm_ekf,40_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/40_3.npz,40_3.npz,0,1772695632.2711012,pre_epoch_stale
dof__robust_ossm_ekf,4_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/4_0.npz,4_0.npz,0,1772693994.3357794,pre_epoch_stale
dof__robust_ossm_ekf,4_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/4_1.npz,4_1.npz,0,1772694005.072822,pre_epoch_stale
dof__robust_ossm_ekf,4_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/4_2.npz,4_2.npz,0,1772694015.9338653,pre_epoch_stale
dof__robust_ossm_ekf,4_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/4_3.npz,4_3.npz,0,1772694026.9729092,pre_epoch_stale
dof__robust_ossm_ekf,5_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/5_0.npz,5_0.npz,0,1772694037.829952,pre_epoch_stale
dof__robust_ossm_ekf,5_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/5_1.npz,5_1.npz,0,1772694048.762995,pre_epoch_stale
dof__robust_ossm_ekf,5_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/5_2.npz,5_2.npz,0,1772694059.5590374,pre_epoch_stale
dof__robust_ossm_ekf,5_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/5_3.npz,5_3.npz,0,1772694070.3930798,pre_epoch_stale
dof__robust_ossm_ekf,6_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/6_0.npz,6_0.npz,0,1772694081.3201225,pre_epoch_stale
dof__robust_ossm_ekf,6_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/6_1.npz,6_1.npz,0,1772694092.3151653,pre_epoch_stale
dof__robust_ossm_ekf,6_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/6_2.npz,6_2.npz,0,1772694103.2222075,pre_epoch_stale
dof__robust_ossm_ekf,6_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/6_3.npz,6_3.npz,0,1772694114.2182503,pre_epoch_stale
dof__robust_ossm_ekf,7_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/7_0.npz,7_0.npz,0,1772694125.1382923,pre_epoch_stale
dof__robust_ossm_ekf,7_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/7_1.npz,7_1.npz,0,1772694136.0203342,pre_epoch_stale
dof__robust_ossm_ekf,7_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/7_2.npz,7_2.npz,0,1772694146.8573759,pre_epoch_stale
dof__robust_ossm_ekf,7_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/7_3.npz,7_3.npz,0,1772694157.7304175,pre_epoch_stale
dof__robust_ossm_ekf,8_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/8_0.npz,8_0.npz,0,1772694168.6854594,pre_epoch_stale
dof__robust_ossm_ekf,8_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/8_1.npz,8_1.npz,0,1772694179.598501,pre_epoch_stale
dof__robust_ossm_ekf,8_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/8_2.npz,8_2.npz,0,1772694190.352542,pre_epoch_stale
dof__robust_ossm_ekf,8_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/8_3.npz,8_3.npz,0,1772694201.3025835,pre_epoch_stale
dof__robust_ossm_ekf,9_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/9_0.npz,9_0.npz,0,1772694212.3276253,pre_epoch_stale
dof__robust_ossm_ekf,9_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/9_1.npz,9_1.npz,0,1772694223.6256678,pre_epoch_stale
dof__robust_ossm_ekf,9_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/9_2.npz,9_2.npz,0,1772694234.8937104,pre_epoch_stale
dof__robust_ossm_ekf,9_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/dof__robust_ossm_ekf/frame_logs/9_3.npz,9_3.npz,0,1772694246.3097532,pre_epoch_stale
of_farneback__robust_ossm_ekf,10_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/10_0.npz,10_0.npz,0,1772694255.6757884,pre_epoch_stale
of_farneback__robust_ossm_ekf,10_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/10_1.npz,10_1.npz,0,1772694266.8708303,pre_epoch_stale
of_farneback__robust_ossm_ekf,10_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/10_2.npz,10_2.npz,0,1772694277.986872,pre_epoch_stale
of_farneback__robust_ossm_ekf,10_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/10_3.npz,10_3.npz,0,1772694289.1449134,pre_epoch_stale
of_farneback__robust_ossm_ekf,11_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/11_0.npz,11_0.npz,0,1772694300.243955,pre_epoch_stale
of_farneback__robust_ossm_ekf,11_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/11_1.npz,11_1.npz,0,1772694311.6279972,pre_epoch_stale
of_farneback__robust_ossm_ekf,11_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/11_2.npz,11_2.npz,0,1772694323.0030394,pre_epoch_stale
of_farneback__robust_ossm_ekf,11_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/11_3.npz,11_3.npz,0,1772694334.2140808,pre_epoch_stale
of_farneback__robust_ossm_ekf,12_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/12_0.npz,12_0.npz,0,1772694346.3051255,pre_epoch_stale
of_farneback__robust_ossm_ekf,12_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/12_1.npz,12_1.npz,0,1772694359.483174,pre_epoch_stale
of_farneback__robust_ossm_ekf,12_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/12_2.npz,12_2.npz,0,1772694370.9482162,pre_epoch_stale
of_farneback__robust_ossm_ekf,12_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/12_3.npz,12_3.npz,0,1772694382.4392583,pre_epoch_stale
of_farneback__robust_ossm_ekf,13_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/13_0.npz,13_0.npz,0,1772694393.5622993,pre_epoch_stale
of_farneback__robust_ossm_ekf,13_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/13_1.npz,13_1.npz,0,1772694404.7613401,pre_epoch_stale
of_farneback__robust_ossm_ekf,13_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/13_2.npz,13_2.npz,0,1772694416.0593815,pre_epoch_stale
of_farneback__robust_ossm_ekf,13_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/13_3.npz,13_3.npz,0,1772694427.2604222,pre_epoch_stale
of_farneback__robust_ossm_ekf,14_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/14_0.npz,14_0.npz,0,1772694438.461463,pre_epoch_stale
of_farneback__robust_ossm_ekf,14_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/14_1.npz,14_1.npz,0,1772694449.8025043,pre_epoch_stale
of_farneback__robust_ossm_ekf,14_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/14_2.npz,14_2.npz,0,1772694461.1275454,pre_epoch_stale
of_farneback__robust_ossm_ekf,14_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/14_3.npz,14_3.npz,0,1772694472.5155866,pre_epoch_stale
of_farneback__robust_ossm_ekf,15_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/15_0.npz,15_0.npz,0,1772694483.9926283,pre_epoch_stale
of_farneback__robust_ossm_ekf,15_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/15_1.npz,15_1.npz,0,1772694495.6356704,pre_epoch_stale
of_farneback__robust_ossm_ekf,15_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/15_2.npz,15_2.npz,0,1772694506.8527107,pre_epoch_stale
of_farneback__robust_ossm_ekf,15_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/15_3.npz,15_3.npz,0,1772694518.1347516,pre_epoch_stale
of_farneback__robust_ossm_ekf,16_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/16_0.npz,16_0.npz,0,1772694529.382792,pre_epoch_stale
of_farneback__robust_ossm_ekf,16_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/16_1.npz,16_1.npz,0,1772694540.5948322,pre_epoch_stale
of_farneback__robust_ossm_ekf,16_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/16_2.npz,16_2.npz,0,1772694551.7038722,pre_epoch_stale
of_farneback__robust_ossm_ekf,16_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/16_3.npz,16_3.npz,0,1772694562.9399126,pre_epoch_stale
of_farneback__robust_ossm_ekf,17_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/17_0.npz,17_0.npz,0,1772694574.006952,pre_epoch_stale
of_farneback__robust_ossm_ekf,17_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/17_1.npz,17_1.npz,0,1772694585.2519922,pre_epoch_stale
of_farneback__robust_ossm_ekf,17_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/17_2.npz,17_2.npz,0,1772694596.1710312,pre_epoch_stale
of_farneback__robust_ossm_ekf,17_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/17_3.npz,17_3.npz,0,1772694607.0350702,pre_epoch_stale
of_farneback__robust_ossm_ekf,18_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/18_0.npz,18_0.npz,0,1772694618.19111,pre_epoch_stale
of_farneback__robust_ossm_ekf,18_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/18_1.npz,18_1.npz,0,1772694629.48015,pre_epoch_stale
of_farneback__robust_ossm_ekf,18_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/18_2.npz,18_2.npz,0,1772694640.64019,pre_epoch_stale
of_farneback__robust_ossm_ekf,18_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/18_3.npz,18_3.npz,0,1772694651.6242287,pre_epoch_stale
of_farneback__robust_ossm_ekf,19_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/19_0.npz,19_0.npz,0,1772694662.905269,pre_epoch_stale
of_farneback__robust_ossm_ekf,19_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/19_1.npz,19_1.npz,0,1772694673.8253076,pre_epoch_stale
of_farneback__robust_ossm_ekf,19_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/19_2.npz,19_2.npz,0,1772694684.7923465,pre_epoch_stale
of_farneback__robust_ossm_ekf,19_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/19_3.npz,19_3.npz,0,1772694695.7833853,pre_epoch_stale
of_farneback__robust_ossm_ekf,1_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/1_0.npz,1_0.npz,0,1772693860.3332324,pre_epoch_stale
of_farneback__robust_ossm_ekf,1_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/1_1.npz,1_1.npz,0,1772693871.3272784,pre_epoch_stale
of_farneback__robust_ossm_ekf,1_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/1_2.npz,1_2.npz,0,1772693882.355324,pre_epoch_stale
of_farneback__robust_ossm_ekf,1_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/1_3.npz,1_3.npz,0,1772693893.3373694,pre_epoch_stale
of_farneback__robust_ossm_ekf,20_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/20_0.npz,20_0.npz,0,1772694706.8254244,pre_epoch_stale
of_farneback__robust_ossm_ekf,20_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/20_1.npz,20_1.npz,0,1772694717.767463,pre_epoch_stale
of_farneback__robust_ossm_ekf,20_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/20_2.npz,20_2.npz,0,1772694728.6005013,pre_epoch_stale
of_farneback__robust_ossm_ekf,20_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/20_3.npz,20_3.npz,0,1772694739.6705403,pre_epoch_stale
of_farneback__robust_ossm_ekf,21_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/21_0.npz,21_0.npz,0,1772694750.5065784,pre_epoch_stale
of_farneback__robust_ossm_ekf,21_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/21_1.npz,21_1.npz,0,1772694761.4356143,pre_epoch_stale
of_farneback__robust_ossm_ekf,21_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/21_2.npz,21_2.npz,0,1772694772.4016407,pre_epoch_stale
of_farneback__robust_ossm_ekf,21_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/21_3.npz,21_3.npz,0,1772694783.276667,pre_epoch_stale
of_farneback__robust_ossm_ekf,22_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/22_0.npz,22_0.npz,0,1772694794.3856943,pre_epoch_stale
of_farneback__robust_ossm_ekf,22_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/22_1.npz,22_1.npz,0,1772694805.213721,pre_epoch_stale
of_farneback__robust_ossm_ekf,22_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/22_2.npz,22_2.npz,0,1772694816.1347482,pre_epoch_stale
of_farneback__robust_ossm_ekf,22_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/22_3.npz,22_3.npz,0,1772694827.1537757,pre_epoch_stale
of_farneback__robust_ossm_ekf,23_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/23_0.npz,23_0.npz,0,1772694838.010803,pre_epoch_stale
of_farneback__robust_ossm_ekf,23_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/23_1.npz,23_1.npz,0,1772694848.9108307,pre_epoch_stale
of_farneback__robust_ossm_ekf,23_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/23_2.npz,23_2.npz,0,1772694859.7988584,pre_epoch_stale
of_farneback__robust_ossm_ekf,23_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/23_3.npz,23_3.npz,0,1772694870.8008866,pre_epoch_stale
of_farneback__robust_ossm_ekf,24_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/24_0.npz,24_0.npz,0,1772694881.6489146,pre_epoch_stale
of_farneback__robust_ossm_ekf,24_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/24_1.npz,24_1.npz,0,1772694892.633943,pre_epoch_stale
of_farneback__robust_ossm_ekf,24_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/24_2.npz,24_2.npz,0,1772694903.6229718,pre_epoch_stale
of_farneback__robust_ossm_ekf,24_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/24_3.npz,24_3.npz,0,1772694914.6470008,pre_epoch_stale
of_farneback__robust_ossm_ekf,25_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/25_0.npz,25_0.npz,0,1772694925.6910298,pre_epoch_stale
of_farneback__robust_ossm_ekf,25_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/25_1.npz,25_1.npz,0,1772694936.9980597,pre_epoch_stale
of_farneback__robust_ossm_ekf,25_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/25_2.npz,25_2.npz,0,1772694948.2140896,pre_epoch_stale
of_farneback__robust_ossm_ekf,25_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/25_3.npz,25_3.npz,0,1772694959.4071195,pre_epoch_stale
of_farneback__robust_ossm_ekf,26_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/26_0.npz,26_0.npz,0,1772694970.5971496,pre_epoch_stale
of_farneback__robust_ossm_ekf,26_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/26_1.npz,26_1.npz,0,1772694981.80818,pre_epoch_stale
of_farneback__robust_ossm_ekf,26_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/26_2.npz,26_2.npz,0,1772694993.1272106,pre_epoch_stale
of_farneback__robust_ossm_ekf,26_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/26_3.npz,26_3.npz,0,1772695004.228241,pre_epoch_stale
of_farneback__robust_ossm_ekf,27_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/27_0.npz,27_0.npz,0,1772695015.3072712,pre_epoch_stale
of_farneback__robust_ossm_ekf,27_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/27_1.npz,27_1.npz,0,1772695026.4473019,pre_epoch_stale
of_farneback__robust_ossm_ekf,27_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/27_2.npz,27_2.npz,0,1772695037.7163332,pre_epoch_stale
of_farneback__robust_ossm_ekf,27_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/27_3.npz,27_3.npz,0,1772695049.1593647,pre_epoch_stale
of_farneback__robust_ossm_ekf,28_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/28_0.npz,28_0.npz,0,1772695060.4823964,pre_epoch_stale
of_farneback__robust_ossm_ekf,28_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/28_1.npz,28_1.npz,0,1772695071.783428,pre_epoch_stale
of_farneback__robust_ossm_ekf,28_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/28_2.npz,28_2.npz,0,1772695082.9604592,pre_epoch_stale
of_farneback__robust_ossm_ekf,28_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/28_3.npz,28_3.npz,0,1772695094.4154916,pre_epoch_stale
of_farneback__robust_ossm_ekf,29_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/29_0.npz,29_0.npz,0,1772695108.5335314,pre_epoch_stale
of_farneback__robust_ossm_ekf,29_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/29_1.npz,29_1.npz,0,1772695125.4175794,pre_epoch_stale
of_farneback__robust_ossm_ekf,29_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/29_2.npz,29_2.npz,0,1772695136.7166116,pre_epoch_stale
of_farneback__robust_ossm_ekf,29_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/29_3.npz,29_3.npz,0,1772695148.3666449,pre_epoch_stale
of_farneback__robust_ossm_ekf,2_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/2_0.npz,2_0.npz,0,1772693904.4534154,pre_epoch_stale
of_farneback__robust_ossm_ekf,2_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/2_1.npz,2_1.npz,0,1772693915.5664608,pre_epoch_stale
of_farneback__robust_ossm_ekf,2_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/2_2.npz,2_2.npz,0,1772693926.6805062,pre_epoch_stale
of_farneback__robust_ossm_ekf,2_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/2_3.npz,2_3.npz,0,1772693937.663551,pre_epoch_stale
of_farneback__robust_ossm_ekf,30_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/30_0.npz,30_0.npz,0,1772695160.1546788,pre_epoch_stale
of_farneback__robust_ossm_ekf,30_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/30_1.npz,30_1.npz,0,1772695171.3087108,pre_epoch_stale
of_farneback__robust_ossm_ekf,30_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/30_2.npz,30_2.npz,0,1772695182.414743,pre_epoch_stale
of_farneback__robust_ossm_ekf,30_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/30_3.npz,30_3.npz,0,1772695193.5837753,pre_epoch_stale
of_farneback__robust_ossm_ekf,31_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/31_0.npz,31_0.npz,0,1772695204.7468076,pre_epoch_stale
of_farneback__robust_ossm_ekf,31_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/31_1.npz,31_1.npz,0,1772695216.0068405,pre_epoch_stale
of_farneback__robust_ossm_ekf,31_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/31_2.npz,31_2.npz,0,1772695227.2088733,pre_epoch_stale
of_farneback__robust_ossm_ekf,31_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/31_3.npz,31_3.npz,0,1772695238.6289067,pre_epoch_stale
of_farneback__robust_ossm_ekf,32_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/aux/of_farneback__robust_ossm_ekf/frame_logs/32_0.npz,32_0.npz,0,1772695249.8779397,pre_epoch_stale
